Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),TotalWorkRateLevel
2390.02,166.666667,6882.025644,102.676454,114.730391,90.602095,6900.546379,38.754425,22.792533,22.058824,0.780921,0.045195,334.165348,0.195230
2391.02,166.666667,6881.640953,102.671286,114.726679,90.599768,6900.546379,38.754726,22.786899,22.058824,0.790928,0.041467,334.165348,0.197732
2392.02,166.666667,6882.904848,102.681649,114.733235,90.604691,6900.546379,38.755026,22.781274,22.058824,0.790401,0.044253,334.165348,0.197600
2393.02,166.666667,6881.897925,102.677195,114.730654,90.602923,6900.546379,38.755326,22.775645,22.058824,0.785945,0.042673,334.165348,0.196486
2394.02,166.666667,6881.915781,102.673724,114.727794,90.601366,6900.546379,38.755626,22.770016,22.058824,0.792924,0.041884,334.165348,0.198231
2395.02,166.666667,6882.376862,102.681223,114.732951,90.605155,6900.546379,38.755925,22.764398,22.058824,0.784534,0.045109,334.165348,0.196133
2396.02,166.666667,6881.233693,102.673683,114.728121,90.601883,6900.546379,38.756224,22.758772,22.058824,0.787949,0.041226,334.165348,0.196987
2397.02,166.666667,6882.226647,102.677727,114.730111,90.603763,6900.546379,38.756522,22.753151,22.058824,0.792092,0.042635,334.165348,0.198023
2398.02,166.666667,6881.651992,102.678674,114.731219,90.604622,6900.546379,38.756820,22.747535,22.058824,0.783117,0.045170,334.165348,0.195779
2399.02,166.666667,6880.863510,102.671525,114.726362,90.601435,6900.546379,38.757118,22.741913,22.058824,0.790013,0.041213,334.165348,0.197503
2400.02,166.666667,6882.263384,102.681024,114.732150,90.605901,6900.546379,38.757416,22.736300,22.058824,0.791158,0.043543,334.165348,0.197789
2401.02,166.666667,6880.933610,102.675146,114.728719,90.603587,6900.546379,38.757713,22.730686,22.058824,0.781053,0.044185,334.165348,0.195263
2402.02,166.666667,6880.945554,102.672341,114.726444,90.602311,6900.546379,38.758010,22.725069,22.058824,0.792184,0.041457,334.165348,0.198046
2403.02,166.666667,6881.927603,102.682126,114.732854,90.607060,6900.546379,38.758306,22.719463,22.058824,0.786296,0.044695,334.165348,0.196574
2404.02,166.666667,6880.804491,102.675987,114.729069,90.604472,6900.546379,38.758602,22.713851,22.058824,0.787150,0.042032,334.165348,0.196787
2405.02,166.666667,6881.295573,102.675833,114.728295,90.604403,6900.546379,38.758898,22.708241,22.058824,0.792714,0.042072,334.165348,0.198179
2406.02,166.666667,6881.300122,102.680739,114.731886,90.607037,6900.546379,38.759194,22.702640,22.058824,0.783790,0.045030,334.165348,0.195947
2407.02,166.666667,6880.253512,102.672903,114.726719,90.603568,6900.546379,38.759489,22.697031,22.058824,0.789125,0.041024,334.165348,0.197281
2408.02,166.666667,6881.515766,102.679769,114.730613,90.606758,6900.546379,38.759784,22.691429,22.058824,0.791824,0.042896,334.165348,0.197956
2409.02,166.666667,6880.553839,102.677567,114.729652,90.606154,6900.546379,38.760078,22.685830,22.058824,0.781301,0.044851,334.165348,0.195325
2410.02,166.666667,6880.065929,102.671824,114.725587,90.603567,6900.546379,38.760372,22.680226,22.058824,0.791311,0.041127,334.165348,0.197828
2411.02,166.666667,6881.390193,102.682187,114.732117,90.608492,6900.546379,38.760666,22.674632,22.058824,0.790775,0.043913,334.165348,0.197694
2412.02,166.666667,6880.429460,102.678305,114.729926,90.606990,6900.546379,38.760960,22.669034,22.058824,0.786327,0.042330,334.165348,0.196582
2413.02,166.666667,6880.312872,102.673959,114.726515,90.605036,6900.546379,38.761253,22.663436,22.058824,0.793300,0.041546,334.165348,0.198325
2414.02,166.666667,6880.901185,102.682111,114.732068,90.609118,6900.546379,38.761546,22.657848,22.058824,0.784908,0.044770,334.165348,0.196227
2415.02,166.666667,6879.744853,102.674771,114.727384,90.605936,6900.546379,38.761838,22.652253,22.058824,0.788331,0.040888,334.165348,0.197083
2416.02,166.666667,6880.644233,102.677919,114.728782,90.607401,6900.546379,38.762130,22.646663,22.058824,0.792464,0.042299,334.165348,0.198116
2417.02,166.666667,6880.189388,102.679766,114.730469,90.608670,6900.546379,38.762422,22.641078,22.058824,0.783491,0.044831,334.165348,0.195873
2418.02,166.666667,6879.329602,102.672343,114.725449,90.605354,6900.546379,38.762713,22.635487,22.058824,0.790391,0.040877,334.165348,0.197598
2419.02,166.666667,6880.728714,102.681423,114.730937,90.609622,6900.546379,38.763005,22.629906,22.058824,0.791527,0.043208,334.165348,0.197882
2420.02,166.666667,6879.465339,102.676322,114.728021,90.607658,6900.546379,38.763295,22.624322,22.058824,0.781432,0.043846,334.165348,0.195358
2421.02,166.666667,6879.361679,102.672783,114.725280,90.606042,6900.546379,38.763586,22.618737,22.058824,0.792557,0.041124,334.165348,0.198139
2422.02,166.666667,6880.444077,102.682881,114.731844,90.610917,6900.546379,38.763876,22.613162,22.058824,0.786665,0.044360,334.165348,0.196666
2423.02,166.666667,6879.342292,102.677169,114.728352,90.608522,6900.546379,38.764166,22.607581,22.058824,0.787526,0.041695,334.165348,0.196882
2424.02,166.666667,6879.704504,102.676030,114.726936,90.607996,6900.546379,38.764455,22.602003,22.058824,0.793082,0.041740,334.165348,0.198270
2425.02,166.666667,6879.842638,102.681754,114.731038,90.610999,6900.546379,38.764744,22.596432,22.058824,0.784159,0.044695,334.165348,0.196040
2426.02,166.666667,6878.755353,102.673907,114.725883,90.607525,6900.546379,38.765033,22.590855,22.058824,0.789501,0.040691,334.165348,0.197375
2427.02,166.666667,6879.958045,102.680014,114.729268,90.610365,6900.546379,38.765321,22.585285,22.058824,0.792190,0.042563,334.165348,0.198047
2428.02,166.666667,6879.096250,102.678703,114.728896,90.610174,6900.546379,38.765609,22.579717,22.058824,0.781672,0.044515,334.165348,0.195418
2429.02,166.666667,6878.512212,102.672457,114.724522,90.607357,6900.546379,38.765897,22.574144,22.058824,0.791683,0.040795,334.165348,0.197921
2430.02,166.666667,6879.883011,102.682723,114.730955,90.612232,6900.546379,38.766185,22.568582,22.058824,0.791144,0.043580,334.165348,0.197786
2431.02,166.666667,6878.976203,102.679447,114.729171,90.611011,6900.546379,38.766472,22.563015,22.058824,0.786703,0.041993,334.165348,0.196676
2432.02,166.666667,6878.724150,102.674259,114.725229,90.608669,6900.546379,38.766758,22.557448,22.058824,0.793668,0.041214,334.165348,0.198417
2433.02,166.666667,6879.434643,102.682984,114.731118,90.613003,6900.546379,38.767045,22.551893,22.058824,0.785277,0.044436,334.165348,0.196319
2434.02,166.666667,6878.274028,102.675902,114.726620,90.609938,6900.546379,38.767331,22.546329,22.058824,0.788707,0.040555,334.165348,0.197177
2435.02,166.666667,6879.070462,102.678126,114.727405,90.610972,6900.546379,38.767617,22.540771,22.058824,0.792831,0.041967,334.165348,0.198208
2436.02,166.666667,6878.744402,102.680896,114.729680,90.612657,6900.546379,38.767902,22.535217,22.058824,0.783861,0.044496,334.165348,0.195965
2437.02,166.666667,6877.820987,102.673272,114.724543,90.609242,6900.546379,38.768187,22.529658,22.058824,0.790766,0.040544,334.165348,0.197691
2438.02,166.666667,6879.203881,102.681835,114.729655,90.613257,6900.546379,38.768472,22.524108,22.058824,0.791894,0.042875,334.165348,0.197974
2439.02,166.666667,6878.013977,102.677526,114.727262,90.611650,6900.546379,38.768756,22.518557,22.058824,0.781809,0.043508,334.165348,0.195452
2440.02,166.666667,6877.794474,102.673272,114.724069,90.609703,6900.546379,38.769040,22.513003,22.058824,0.792928,0.040791,334.165348,0.198232
2441.02,166.666667,6878.965513,102.683573,114.730719,90.614656,6900.546379,38.769324,22.507460,22.058824,0.787034,0.044027,334.165348,0.196758
2442.02,166.666667,6877.892060,102.678326,114.727548,90.612477,6900.546379,38.769608,22.501911,22.058824,0.787902,0.041357,334.165348,0.196976
2443.02,166.666667,6878.119653,102.676203,114.725502,90.611500,6900.546379,38.769891,22.496364,22.058824,0.793449,0.041408,334.165348,0.198362
2444.02,166.666667,6878.389415,102.682686,114.730081,90.614851,6900.546379,38.770173,22.490826,22.058824,0.784528,0.044361,334.165348,0.196132
2445.02,166.666667,6877.268386,102.674883,114.724979,90.611402,6900.546379,38.770456,22.485280,22.058824,0.789875,0.040359,334.165348,0.197469
2446.02,166.666667,6878.400269,102.680181,114.727827,90.613873,6900.546379,38.770738,22.479742,22.058824,0.792554,0.042232,334.165348,0.198139
2447.02,166.666667,6877.646384,102.679779,114.728059,90.614104,6900.546379,38.771020,22.474206,22.058824,0.782041,0.044181,334.165348,0.195510
2448.02,166.666667,6876.973419,102.673099,114.723421,90.611089,6900.546379,38.771301,22.468665,22.058824,0.792052,0.040465,334.165348,0.198013
2449.02,166.666667,6878.375455,102.683161,114.729690,90.615864,6900.546379,38.771582,22.463135,22.058824,0.791510,0.043250,334.165348,0.197877
2450.02,166.666667,6877.529407,102.680514,114.728328,90.614934,6900.546379,38.771863,22.457601,22.058824,0.787073,0.041660,334.165348,0.196768
2451.02,166.666667,6877.140129,102.674506,114.723872,90.612215,6900.546379,38.772143,22.452066,22.058824,0.794030,0.040886,334.165348,0.198508
2452.02,166.666667,6877.966713,102.683716,114.730041,90.616762,6900.546379,38.772424,22.446543,22.058824,0.785641,0.044107,334.165348,0.196410
2453.02,166.666667,6876.810422,102.676949,114.725770,90.613844,6900.546379,38.772703,22.441011,22.058824,0.789076,0.040227,334.165348,0.197269
2454.02,166.666667,6877.495669,102.678226,114.725933,90.614437,6900.546379,38.772983,22.435485,22.058824,0.135053,0.636964,334.165348,0.033763
2455.02,166.666667,6877.302100,102.681907,114.728788,90.616534,6900.546379,38.773262,22.429964,22.058824,0.115970,0.636486,334.165348,0.028993
2456.02,166.666667,6876.320655,102.674132,114.723568,90.613045,6900.546379,38.773541,22.424437,22.058824,0.138492,0.632997,334.165348,0.034623
2457.02,166.666667,6877.674625,102.682096,114.728257,90.616772,6900.546379,38.773819,22.418919,22.058824,0.128484,0.638598,334.165348,0.032121
2458.02,166.666667,6876.574842,102.678678,114.726449,90.615568,6900.546379,38.774097,22.413400,22.058824,0.123020,0.631913,334.165348,0.030755
2459.02,166.666667,6876.256602,102.673870,114.722899,90.613356,6900.546379,38.774375,22.407879,22.058824,0.139666,0.634185,334.165348,0.034916
2460.02,166.666667,6877.540810,102.684605,114.729732,90.618450,6900.546379,38.774652,22.402369,22.058824,0.117509,0.639489,334.165348,0.029377
2461.02,166.666667,6876.542044,102.680202,114.727072,90.616613,6900.546379,38.774929,22.396852,22.058824,0.134138,0.627888,334.165348,0.033534
2462.02,166.666667,6876.716445,102.677895,114.724756,90.615416,6900.546379,38.775206,22.391338,22.058824,0.137685,0.635846,334.165348,0.034421
2463.02,166.666667,6877.225659,102.686093,114.730095,90.619279,6900.546379,38.775483,22.385832,22.058824,0.114283,0.637878,334.165348,0.028571
2464.02,166.666667,6876.184350,102.679284,114.725444,90.616101,6900.546379,38.775759,22.380320,22.058824,0.137594,0.632360,334.165348,0.034398
2465.02,166.666667,6877.379140,102.685224,114.728080,90.618360,6900.546379,38.776034,22.374815,22.058824,0.132349,0.637611,334.165348,0.033087
2466.02,166.666667,6876.939018,102.687361,114.729172,90.619113,6900.546379,38.776310,22.369312,22.058824,0.118381,0.634318,334.165348,0.029595
2467.02,166.666667,6876.345611,102.681712,114.724752,90.616168,6900.546379,38.776585,22.363805,22.058824,0.139520,0.633319,334.165348,0.034880
2468.02,166.666667,6877.911678,102.693183,114.730474,90.620445,6900.546379,38.776860,22.358309,22.058824,0.124870,0.638989,334.165348,0.031217
2469.02,166.666667,6877.325991,102.692497,114.729526,90.619715,6900.546379,38.777134,22.352809,22.058824,0.132115,0.628716,334.165348,0.033029
2470.02,166.666667,6877.062716,102.688175,114.724916,90.616712,6900.546379,38.777408,22.347309,22.058824,0.139757,0.634769,334.165348,0.034939
2471.02,166.666667,6878.146150,102.699236,114.729842,90.620223,6900.546379,38.777681,22.341820,22.058824,0.114914,0.638823,334.165348,0.028728
2472.02,166.666667,6877.268917,102.694453,114.725847,90.617373,6900.546379,38.777955,22.336324,22.058824,0.136218,0.631893,334.165348,0.034054
2473.02,166.666667,6877.956527,102.696772,114.724350,90.616578,6900.546379,38.778228,22.330834,22.058824,0.135507,0.636588,334.165348,0.033877
2474.02,166.666667,6878.100728,102.702240,114.725243,90.617103,6900.546379,38.778500,22.325349,22.058824,0.116284,0.636182,334.165348,0.029071
2475.02,166.666667,6877.345469,102.696166,114.719981,90.613437,6900.546379,38.778772,22.319858,22.058824,0.138877,0.632648,334.165348,0.034719
2476.02,166.666667,6878.531503,102.703968,114.720657,90.614106,6900.546379,38.779044,22.314377,22.058824,0.128905,0.638290,334.165348,0.032226
2477.02,166.666667,6877.851498,102.702166,114.716721,90.611221,6900.546379,38.779315,22.308895,22.058824,0.123202,0.631680,334.165348,0.030801
2478.02,166.666667,6877.550349,102.698133,114.712096,90.608097,6900.546379,38.779587,22.303410,22.058824,0.139986,0.633901,334.165348,0.034997
2479.02,166.666667,6878.558480,102.707101,114.712390,90.608395,6900.546379,38.779857,22.297937,22.058824,0.117967,0.639283,334.165348,0.029492
2480.02,166.666667,6877.865675,102.703344,114.708108,90.605333,6900.546379,38.780128,22.292458,22.058824,0.134348,0.627699,334.165348,0.033587
2481.02,166.666667,6877.769817,102.700463,114.702174,90.601404,6900.546379,38.780398,22.286982,22.058824,0.137958,0.635647,334.165348,0.034489
2482.02,166.666667,6878.080808,102.705599,114.699774,90.599735,6900.546379,38.780667,22.281514,22.058824,0.114377,0.637821,334.165348,0.028594
2483.02,166.666667,6877.276545,102.699217,114.694069,90.595785,6900.546379,38.780937,22.276039,22.058824,0.137721,0.632223,334.165348,0.034430
2484.02,166.666667,6877.689729,102.701529,114.689580,90.592933,6900.546379,38.781206,22.270571,22.058824,0.132553,0.637522,334.165348,0.033138
2485.02,166.666667,6877.266372,102.700469,114.683960,90.589028,6900.546379,38.781475,22.265105,22.058824,0.118308,0.634371,334.165348,0.029577
2486.02,166.666667,6876.651385,102.694553,114.678412,90.585316,6900.546379,38.781743,22.259635,22.058824,0.139557,0.633275,334.165348,0.034889
2487.02,166.666667,6877.155510,102.699696,114.673956,90.582481,6900.546379,38.782011,22.254176,22.058824,0.124985,0.639031,334.165348,0.031246
2488.02,166.666667,6876.673658,102.696847,114.669194,90.579212,6900.546379,38.782279,22.248712,22.058824,0.132003,0.628811,334.165348,0.033001
2489.02,166.666667,6876.027692,102.690601,114.661729,90.574351,6900.546379,38.782546,22.243248,22.058824,0.139758,0.634819,334.165348,0.034939
2490.02,176.470588,7094.652789,104.336205,115.666497,92.857522,6900.546379,38.782803,22.237901,22.058824,0.136669,0.630773,334.165348,0.034167
2491.02,166.666667,6753.453438,102.619263,114.551965,90.455078,6900.546379,38.783052,22.232623,22.058824,0.121568,0.631209,334.165348,0.030392
2492.02,166.666667,6802.085144,102.090633,113.969264,90.067722,6900.546379,38.783320,22.227155,22.058824,0.137387,0.634621,334.165348,0.034347
2493.02,166.666667,6817.192259,102.039259,113.906787,90.035262,6900.546379,38.783592,22.221648,22.058824,0.122270,0.641719,334.165348,0.030567
2494.02,166.666667,6825.237602,102.103759,113.982255,90.093596,6900.546379,38.783864,22.216133,22.058824,0.128901,0.631590,334.165348,0.032225
2495.02,176.470588,7111.371923,103.658246,114.910928,92.332344,6900.546379,38.784129,22.210691,22.058824,0.143037,0.630107,334.165348,0.035759
2496.02,176.470588,7011.723851,103.879897,115.129122,92.459364,6900.546379,38.784380,22.205400,22.058824,0.141931,0.629823,334.165348,0.035483
2497.02,166.666667,6699.996862,102.062823,113.898248,89.998874,6900.546379,38.784634,22.200078,22.058824,0.114983,0.637275,334.165348,0.028746
2498.02,176.470588,7154.255983,102.266466,113.389154,91.224307,6900.546379,38.784904,22.194582,22.058824,0.134586,0.627485,334.165348,0.033647
2499.02,176.470588,6966.644753,103.266251,114.432200,91.959363,6900.546379,38.785162,22.189207,22.058824,0.142513,0.630489,334.165348,0.035628
2500.02,176.470588,7113.880733,102.112294,113.202289,91.088834,6900.546379,38.785428,22.183767,22.058824,0.123775,0.640335,334.165348,0.030944
2501.02,176.470588,6944.291068,103.056476,114.173278,91.778209,6900.546379,38.785690,22.178352,22.058824,0.119519,0.633553,334.165348,0.029880
2502.02,176.470588,6921.441934,102.970866,114.073948,91.703400,6900.546379,38.785948,22.172985,22.058824,0.136870,0.625436,334.165348,0.034218
2503.02,176.470588,6896.274083,102.749088,113.815601,91.517192,6900.546379,38.786207,22.167605,22.058824,0.140187,0.632143,334.165348,0.035047
2504.02,176.470588,6875.716386,102.535474,113.569749,91.342670,6900.546379,38.786469,22.162210,22.058824,0.133206,0.636312,334.165348,0.033301
2505.02,176.470588,6859.609098,102.363305,113.376716,91.208350,6900.546379,38.786732,22.156794,22.058824,0.115520,0.638476,334.165348,0.028880
2506.02,176.470588,6848.947029,102.255250,113.237416,91.113846,6900.546379,38.786996,22.151360,22.058824,0.122928,0.632490,334.165348,0.030732
2507.02,176.470588,6842.905994,102.197398,113.168434,91.068459,6900.546379,38.787262,22.145913,22.058824,0.135492,0.634074,334.165348,0.033873
2508.02,176.470588,6836.093601,102.137604,113.097241,91.024304,6900.546379,38.787529,22.140459,22.058824,0.135591,0.637080,334.165348,0.033898
2509.02,176.470588,6831.975055,102.111370,113.055550,91.001553,6900.546379,38.787796,22.135002,22.058824,0.123123,0.640527,334.165348,0.030781
2510.02,176.470588,6828.728698,102.094993,113.037890,90.996215,6900.546379,38.788063,22.129538,22.222222,0.114621,0.638133,334.165348,0.028655
2511.02,176.470588,6827.639838,102.097876,113.036010,90.999771,6900.546379,38.788330,22.124068,22.222222,0.131356,0.630383,334.165348,0.032839
2512.02,176.470588,6826.804862,102.111427,113.041257,91.010492,6900.546379,38.788597,22.118598,22.222222,0.135741,0.636298,334.165348,0.033935
